speaker_name,amazon_url,product_id,wireless,bat_life,water_res,charging,special_feat,review_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R1IRJSZUVL7KT6,5.0 out of 5 stars Sounds good,james m.,5,Great volume and sound,"Reviewed in the United States August 11, 2024",AFIZFCAONSKZXWQZICUEJOW5EDUQ,TRUE,0,Color: Blue
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",REP3N1JE2IXZ9,5.0 out of 5 stars Excelente producto,Fabián Correa Trujillo,5,Cumplió las expectativas del producto. Excelente calidad del sonido. Llegó a tiempo el pedido.,"Reviewed in the United States July 30, 2024",AGNDEIKC52TU63656N4FXR6K2ZSA,TRUE,0,Color: Blue
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R37PAZ6XWT77IM,5.0 out of 5 stars Worth it.,Ian,5,"The camo color looks good, matches my hunting cabin. Charges quick, easy to use and connect.","Reviewed in the United States August 4, 2024",AE3MSBXZTP7VZLTWEWD6IC7UK2FQ,TRUE,0,Color: Camouflage
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",RNB26HGEFKCY,"4.0 out of 5 stars Great speaker (would be 5 stars), but would not pair with older JBL Charge 4",JP,4,"Wanted to keep it, as it's a great sounding speaker, but friend had a Charge 4 and I wanted to be able to pair with his for stereo. Unfortunately, the Charge 5 uses a different party mode and could not connect. Will have to decide if get an older Charge 4, or if friend can justify getting a Charge 5. Would give it 5 stars if it was compatible with all other JBL speakers.","Reviewed in the United States July 11, 2024",AHHLX3EX5BD3L3ROM6OCMFPCJN6Q,TRUE,1,Color: Black
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R2MHCG2E0MY8TA,5.0 out of 5 stars Sounds boomin’!,Jennboss,5,This little speaker has a lot of base! We love it and I’m sure it’s going to get a ton of use! Would recommend,"Reviewed in the United States July 26, 2024",AEEV5G6HFBDS4VMDWUCEMAMODLIA,TRUE,0,Color: Teal
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R2H983U7CWLEYR,5.0 out of 5 stars THE JBL CHARGE 5 IS INCREDIBLE,AM,5,"I have found nothing I dislike about this speaker. It made me jump when I first connected it to blue tooth with a song. And it was only up halfway. I took it outside for a real spin so I could see how loud it actually got, and OMFG. Made my old UE Megaboom look tragic, and I was obsesses with that. I drew a few neighbors out of their houses to see where the party at, and it was just me listening to some quality sound that I didn't even imagine. So glad I chose it over the BOSE speaker, and it was on a great sale. If you love to hear and feel and just get down when you hear that ONE song that means the most to you. you want to hear it out of this speaker, AKA, my new best friend, LOOOOOVE","Reviewed in the United States May 27, 2024",AHBZ7FF6LKHHT4ZUQU46NEUV3WQQ,TRUE,3,Color: Black
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R3XCUW6CWJSNK,5.0 out of 5 stars Excelente servicio,wow sto dgo,5,Me llego en buen Estado. Súper rápido y totalmente sellado y original.,"Reviewed in the United States August 6, 2024",AHMMYSZ7JXQQ2NIBODXBUGELVMCQ,TRUE,0,Color: Camouflage
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",RP5HN1DDU5EUI,5.0 out of 5 stars Si cumple con los requisitos y llega antes de tiempo ósea una maravilla!!,David Aguilar,5,The media could not be loaded. El Parlante está muy hermoso tanto en bajos como altos en exteriores como interiores está muy bien para su precio estoy muy satisfecho se los recomiendo muchísimo ….ahhh me tardo en llegar a lo máximo dos semanas ❤️‍🔥🥳.,"Reviewed in the United States September 16, 2024",AHOJROVD27A62OFY4EB3VWV5S4UA,TRUE,0,Color: Red
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R2Y85UA9Y6EMTI,5.0 out of 5 stars Suena muy bien y es muy facil de usar,maria Emilia Correa,5,Ofrece un buen alcance de sonido de calidad,"Reviewed in the United States August 10, 2024",AHPUNQU3EE3XFVO6Y4FHHLLT6OBA,TRUE,0,Color: Blue
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R336EXP3043DGC,4.0 out of 5 stars Great sound,Roger T.,4,Love sound quality but could use a longer battery life,"Reviewed in the United States August 11, 2024",AES7KDYZZN2QZWKJH4B556N3EDWA,TRUE,0,Color: Black
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R3OV4ZMDAC9U3Q,5.0 out of 5 stars Works and sounds great,Aaron Russell,5,Long battery life and sounds great,"Reviewed in the United States August 12, 2024",AEEQKTML2AXROUEKU3IJCTWVDVEA,TRUE,0,Color: Black
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R1PUDTMJVJ15V,5.0 out of 5 stars The Jbl Charge 5 speaker,christian,5,"Title: Powerful Sound and Sleek Design Make the JBL Speaker a Must-Have!Rating: ⭐⭐⭐⭐⭐ (5/5)I recently purchased the JBL Speaker, and I must say, I am thoroughly impressed! From its exceptional sound quality to its stylish design, this portable speaker has exceeded my expectations in every way.First and foremost, the sound produced by the JBL Speaker is simply phenomenal. The bass is deep and punchy, while the overall clarity and detail of the audio are remarkable. Whether I'm listening to my favorite tunes or watching a movie, the speaker delivers an immersive audio experience that enhances every moment. It's like having a mini-concert in the comfort of my own home.The battery life of this speaker is exceptional as well. It lasts for hours on a single charge, allowing me to enjoy uninterrupted music playback or use it throughout the day without worrying about running out of power. Additionally, the speaker charges quickly, so I never have to wait long before it's ready to go.What sets the JBL Speaker apart from others on the market is its sleek and compact design. It's incredibly portable, making it easy to take with me wherever I go. Whether I'm having a picnic in the park or hosting a small gathering at home, the JBL Speaker effortlessly fits into any setting. The build quality is excellent, with a durable construction that feels solid and reliable.The speaker also offers convenient connectivity options. It seamlessly pairs with my devices via Bluetooth, allowing me to enjoy wireless playback from my smartphone or tablet. The connection is stable, and I haven't experienced any dropouts or lag during usage.Another feature worth mentioning is the built-in microphone. It allows me to make hands-free calls effortlessly, with clear and crisp voice quality. This is especially useful when I'm multitasking or need to take a call on the go.Lastly, the user-friendly controls on the speaker make it a breeze to navigate and adjust settings. The buttons are well-placed and responsive, ensuring a hassle-free experience.Overall, the JBL Speaker has become an integral part of my daily life. Its exceptional sound quality, sleek design, and portability make it a must-have for music enthusiasts and anyone seeking a powerful and versatile audio solution. I highly recommend this speaker to anyone in search of a premium audio experience.","Reviewed in the United States July 4, 2023",AFGPN5TLZG7E7NQJH5QTLYMMVG7A,TRUE,42,Color: Black
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R1YNE5XGLTNEJJ,5.0 out of 5 stars Speaker,I love this speaker ❤️,5,I love this speaker,"Reviewed in the United States August 23, 2024",AHEC77LRICTWPZSFCTY33NV4URVA,TRUE,0,Color: Pink
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R3BJDU2QJKEF8P,5.0 out of 5 stars ESPECTACULAR JBL CHARGE 5,Brayan David Gordo Naranjo,5,"The media could not be loaded. El servicio excelente me lo entregaron el día que me dijeron, el pedido en este caso el JBL llegó en excelentes condiciones, lo recomiendo muy buen servicio, un saludo desde Colombia","Reviewed in the United States August 16, 2024",AHFZMCV7BB7BGQ4EFYZR7JINYVJA,TRUE,2,Color: Red
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R3GUDU76HLDJSE,"5.0 out of 5 stars Nice, very very nice.",Niosvaldo Evaristo de Carvalho,5,"It was a gift for a dear friend, she just loved it.","Reviewed in the United States August 18, 2024",AH4MCHMPO3I24AXWDEVNBM6XWHVA,TRUE,0,Color: Black
JBL Charge 5,https://www.amazon.com/JBL-CHARGE-Portable-Bluetooth-Waterproof/dp/B08X4YMTPM/ref=sr_1_1?crid=2WMSWXCVPAWQO&dib=eyJ2IjoiMSJ9.HVz_8pY_NY2Y5YHAsHSyOmSuxUDXvlkP3_3duIj0p1WQS8qDxm7w1S3SuOmXFJbn3ukQrNAJNEOAKqYu6o8OmTX_oJNgGGLYM8kh5HP60tVKD7S_Bo4OfHso16tqLAztEYRA7QoLhZEMvRskMaHAlluaD2yAZoVV8vGVAHBiEyvxCY3ZeIyrjjn8QqMTY-EXh9yWm6hFjJ-3W8aJviBTT5NLFaVuFeNouQowdIOPgjA.pcVhGhUrbBPin7lw2ryW8F2xwydjc0SJ7CFpReyYRPk&dib_tag=se&keywords=JBL+Charge+5&qid=1728136803&sprefix=%2Caps%2C303&sr=8-1,B08X4YMTPM,Yes,Up to 20 hours,IP67,Built-in power bank,"JBL Pro Sound, Built-in microphone for calls",R39S7L1VPFYVV7,5.0 out of 5 stars Best around,Corey,5,"Love this speaker, has wonderful water proof capability. Submerged it in water and take it out and still keeps playing.","Reviewed in the United States August 10, 2024",AHEGRQMAWRJC2C7Z2ZRE6VYX7HJQ,TRUE,0,Color: Teal
Bang & Olufsen Beosound A1 (2nd Gen),https://www.amazon.com/Bang-Olufsen-Integration-Microphones-Waterproof/dp/B085R7TSN6/ref=sr_1_1?crid=2HZ8ZDFPFYS46&dib=eyJ2IjoiMSJ9.iPYxxc1K12mrBCHcGnuEPvlvcu_SjVF77-9HsGPw4UoCE2h5p_8qN5r2MWJjwReWb6bWpFNrwfwPiZz4NoS501gaoIpZHBLPqVwnJzIGWP8.CoyXcYHGHrSddGHtJOU71vUsB2tmoF47utUu7rplTCM&dib_tag=se&keywords=Bang+%26+Olufsen+Beosound+A1+%282nd+Gen%29&qid=1728136935&sprefix=bang+%26+olufsen+beosound+a1+2nd+gen+%2Caps%2C321&sr=8-1,B085R7TSN6,Yes,Up to 18 hours,IP67,No,"Alexa integration, Premium design, 360-degree sound",R3SNE4CFU8H98C,5.0 out of 5 stars Amazing price point for B&O,Lowcountry harleyrider,5,"Needed another small, portable Bluetooth speaker to take along while traveling. Having used Bose Sound Link and similar speakers over the years, I noticed this B&O A1 2nd generation on sale and decided to purchase it based on my previous experiences with B&O. For roughly $200 US dollars on sale, I decided to purchase this speaker because of it’s relatively small footprint, having Amazon Alexa built in, and the sound quality (60 watts total power) of B&O. The design and build quality are what you’d expect from B&O. Beautiful brushed aluminum and a nifty little hand loop for carrying, the large donut-shaped speaker lies flat, while dispersing 360 degree stereo sound.After charging the battery to full, I quickly added the speaker via my iPhone’s Bluetooth settings and then upgraded the speaker software via the B&O app. You can easily change the sound output of the speaker through the customizable EQ settings via the app. Amazon Alexa is easily setup (via the Alexa app) and works like it’s supposed to. There are 3 microphones on the speaker and they function well. Sound is clear and bright. Soundstage is fairly wide for this little speaker and the volume gets plenty loud for my needs.Overall, I would recommend this product as an amazing value to anyone who wants a little BT speaker from B&O. It is water and dust proof (IP67 rated) and easily fits into a backpack or travel bag. In terms of durability, time will tell, but this thing is built like a tank, and weighs just one pound. I have not had any Bluetooth connectivity issues and the battery is rated to last 18 hours after a full charge (3 hours charging time via included USB-C cable). Any changes to the aforementioned specs and I’ll update this review. All in all, I’m happy with this purchase. If you like B&O, you can’t go wrong with a portable speaker at this price point.","Reviewed in the United States June 9, 2024",AGJ3UD45S2JMZJRBYSF4HA2FLJWA,TRUE,4,Color: Anthracite
Bang & Olufsen Beosound A1 (2nd Gen),https://www.amazon.com/Bang-Olufsen-Integration-Microphones-Waterproof/dp/B085R7TSN6/ref=sr_1_1?crid=2HZ8ZDFPFYS46&dib=eyJ2IjoiMSJ9.iPYxxc1K12mrBCHcGnuEPvlvcu_SjVF77-9HsGPw4UoCE2h5p_8qN5r2MWJjwReWb6bWpFNrwfwPiZz4NoS501gaoIpZHBLPqVwnJzIGWP8.CoyXcYHGHrSddGHtJOU71vUsB2tmoF47utUu7rplTCM&dib_tag=se&keywords=Bang+%26+Olufsen+Beosound+A1+%282nd+Gen%29&qid=1728136935&sprefix=bang+%26+olufsen+beosound+a1+2nd+gen+%2Caps%2C321&sr=8-1,B085R7TSN6,Yes,Up to 18 hours,IP67,No,"Alexa integration, Premium design, 360-degree sound",RIOA5ETW7YCQE,"5.0 out of 5 stars Compact, Powerful, and Perfect for Travel!",Dan L.,5,"I picked up the Bang & Olufsen Beosound A1 (2nd Gen) for a weekend trip to Colorado to catch Phish wrapping up their summer tour with the guys. I needed a speaker that was compact enough to fit in my carry-on without taking up too much space, but still delivered top-notch sound. My priorities were solid battery life (at least a few hours at full volume), lightweight design, good sound range, and most importantly, no tinny audio—something with decent bass.I’m happy to say this speaker met and exceeded my expectations. The sound quality is superb—definitely better than my older, bulkier Bose Soundlink II, and while it’s not quite on the level of the Sonos Move, the A1 more than makes up for it in portability and price. Both of those speakers are good, but just too big for travel. The 360-degree sound is perfect for dropping in the middle of a table or patio and having the music evenly spread around. No issues with volume or clarity—it carried beautifully.After the trip, I started using it at home too, and now it hangs in our master bathroom for when I’m getting ready in the morning. It looks great hanging on the wall and fills the room with rich sound.Overall, this speaker hits the sweet spot for everything I wanted—compact size, excellent sound, and great value. Highly recommend!","Reviewed in the United States September 25, 2024",AENJIYCWPO7L65MQIQZCLFCWMKHA,TRUE,0,Color: Grey Mist
